🕘️更新时间,#genre#
天津卫视,http://38.75.136.137:98/gslb/dsdqpub/tjwshd.m3u8?auth=testpub$订阅源
山东卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=sdwshd$订阅源
山东卫视,http://38.75.136.137:98/gslb/dsdqpub/sdwshd.m3u8?auth=testpub$订阅源
山东卫视,http://207.56.13.146:81/cdnlive/sdws.m3u8$订阅源
山东卫视,http://192.151.150.154/live/sdwshd.m3u8$订阅源
安徽卫视,http://192.151.150.154/live/ahwshd.m3u8$订阅源
安徽卫视,http://38.75.136.137:98/gslb/dsdqpub/ahwshd.m3u8?auth=testpub$订阅源
安徽卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=ahwshd$订阅源
安徽卫视,http://104.152.209.49:8181/720p/ahws.m3u8$订阅源
辽宁卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=lnwshd$订阅源
辽宁卫视,http://192.151.150.154/live/lnwshd.m3u8$订阅源
辽宁卫视,http://38.75.136.137:98/gslb/dsdqpub/lnwshd.m3u8?auth=testpub$订阅源
辽宁卫视,http://207.56.13.146:81/cdnlive/lnws.m3u8$订阅源
湖北卫视,http://192.151.150.154/live/hbwshd.m3u8$订阅源
湖北卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=hbwshd$订阅源
湖北卫视,http://38.75.136.137:98/gslb/dsdqpub/hbwshd.m3u8?auth=testpub$订阅源
湖北卫视,http://youngx.top:4022/rtp/233.18.204.92:5140$订阅源
湖北卫视,http://b.xiongnas.top:8888/rtp/239.3.1.138:8044$订阅源
重庆卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cqwshd$订阅源
重庆卫视,http://192.151.150.154/live/cqwshd.m3u8$订阅源
重庆卫视,http://38.75.136.137:98/gslb/dsdqpub/cqwshd.m3u8?auth=testpub$订阅源
重庆卫视,http://123.163.114.121:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
海南卫视,http://207.56.13.146:81/cdnlive/lyws.m3u8$订阅源
海南卫视,http://wmh.wmh.ink:6633/rtp/239.253.43.35:5146$订阅源
海南卫视,http://alist.guangyuan.site:8188/rtp/239.253.43.35:5146$订阅源
四川卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=scwshd$订阅源
四川卫视,http://38.75.136.137:98/gslb/dsdqpub/scwshd.m3u8?auth=testpub$订阅源
四川卫视,http://ds3622.guangyuan.site:8188/rtp/239.77.0.159:5146$订阅源
四川卫视,http://alist.guangyuan.site:8188/rtp/239.77.0.159:5146$订阅源
吉林卫视,http://38.75.136.137:98/gslb/dsdqpub/jlwshd.m3u8?auth=testpub$订阅源
吉林卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=jlwshd$订阅源
吉林卫视,http://192.151.150.154/live/jlwshd.m3u8$订阅源
江西卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=jxwshd$订阅源
江西卫视,http://38.75.136.137:98/gslb/dsdqpub/jxwshd.m3u8?auth=testpub$订阅源
江西卫视,http://192.151.150.154/live/jxwshd.m3u8$订阅源
江西卫视,http://alist.guangyuan.site:8188/rtp/239.77.1.219:5146$订阅源
江西卫视,http://www.rongrong.me:14022/rtp/233.18.204.95:5140$订阅源
江西卫视,http://youngx.top:4022/rtp/233.18.204.95:5140$订阅源
江西卫视,http://vp.maomizi.cc:9530/rtp/239.77.1.219:5146$订阅源
黑龙江卫视,https://s1.abntelevision.com/avivamientoabr/stream/avivamientohd/avivamientohd/chunks.m3u8$订阅源
黑龙江卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=hljwshd$订阅源
黑龙江卫视,http://38.75.136.137:98/gslb/dsdqpub/hljwshd.m3u8?auth=testpub$订阅源
黑龙江卫视,http://123.118.55.165:45237/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
河南卫视,http://tvcdn.stream3.hndt.com/tv/65c4a6d5017e1000b2b6ea2500000000_transios/playlist.m3u8?wsSecret=7cc1d90522e302e0c0c7b48183c55fa9&wsTime=1785650486$订阅源
河南卫视,http://1.94.31.214/php/hntv.php?id=hnws$订阅源
河南卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=hawshd$订阅源
河南卫视,http://38.75.136.137:98/gslb/dsdqpub/hawshd.m3u8?auth=testpub$订阅源
河南卫视,http://104.152.209.49:8181/720p/haws.m3u8$订阅源
河南卫视,http://123.163.114.121:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
河南卫视,http://123.118.55.165:45237/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
河南卫视,http://lbyjlt.vv5678.cn:8880/rtp/239.77.0.17:5146$订阅源
河南卫视,http://liuwenxiaokevin.top:14044/rtp/233.18.204.105:5140$订阅源
云南卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=ynwshd$订阅源
云南卫视,http://38.75.136.137:98/gslb/dsdqpub/ynwshd.m3u8?auth=testpub$订阅源
云南卫视,http://192.151.150.154/live/ynwshd.m3u8$订阅源
云南卫视,http://218.206.193.218:8888/hls/62/index.m3u8$订阅源
深圳卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=szwshd$订阅源
深圳卫视,http://192.151.150.154/live/szwshd.m3u8$订阅源
深圳卫视,http://207.56.13.146:81/cdnlive/szws.m3u8$订阅源
深圳卫视,http://38.75.136.137:98/gslb/dsdqpub/szwshd.m3u8?auth=testpub$订阅源
深圳卫视,http://104.152.209.49:8181/720p/szws.m3u8$订阅源
深圳卫视,http://123.118.55.165:45237/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
深圳卫视,http://139.227.21.22:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
深圳卫视,http://www.rongrong.me:14022/rtp/233.18.204.89:5140$订阅源
东南卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=dnwshd$订阅源
东南卫视,http://38.75.136.137:98/gslb/dsdqpub/dnwshd.m3u8?auth=testpub$订阅源
东南卫视,http://192.151.150.154/live/dnwshd.m3u8$订阅源
东南卫视,http://207.56.13.146:81/cdnlive/dnws.m3u8$订阅源
东南卫视,http://101.66.194.115:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
东南卫视,http://youngx.top:4022/rtp/233.18.204.94:5140$订阅源
东南卫视,http://www.rongrong.me:14022/rtp/233.18.204.94:5140$订阅源
广西卫视,https://hlscdn.liangtv.cn/live/de0f97348eb84f62aa6b7d8cf0430770/dd505d87880c478f901f38560ca4d4e6.m3u8$订阅源
广西卫视,https://hlscdn.liangtv.cn/live/0c4ef3a44b934cacb8b47121dfada66c/d7e04258157b480dae53883cc6f8123b.m3u8$订阅源
广西卫视,http://192.151.150.154/live/gxwshd.m3u8$订阅源
广西卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=gxwshd$订阅源
广西卫视,http://38.75.136.137:98/gslb/dsdqpub/gxwshd.m3u8?auth=testpub$订阅源
广西卫视,http://www.rongrong.me:14022/rtp/233.18.204.107:5140$订阅源
广西卫视,http://alist.guangyuan.site:8188/rtp/239.77.0.139:5146$订阅源
广西卫视,http://lbyjlt.vv5678.cn:8880/rtp/239.77.0.139:5146$订阅源
河北卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=hewshd$订阅源
河北卫视,http://38.75.136.137:98/gslb/dsdqpub/hewshd.m3u8?auth=testpub$订阅源
河北卫视,http://youngx.top:4022/rtp/233.18.204.103:5140$订阅源
河北卫视,http://lbyjlt.vv5678.cn:8880/rtp/239.77.1.214:5146$订阅源
河北卫视,http://vp.maomizi.cc:9530/rtp/239.77.1.214:5146$订阅源
河北卫视,http://liuwenxiaokevin.top:14044/rtp/233.18.204.103:5140$订阅源
山西卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=sxwshd$订阅源
山西卫视,http://153.0.171.163:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山西卫视,http://38.75.136.137:98/gslb/dsdqpub/sxwshd.m3u8?auth=testpub$订阅源
陕西卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=snwshd$订阅源
陕西卫视,http://192.151.150.154/live/snwshd.m3u8$订阅源
陕西卫视,http://38.75.136.137:98/gslb/dsdqpub/snwshd.m3u8?auth=testpub$订阅源
甘肃卫视,http://38.75.136.137:98/gslb/dsdqpub/gswshd.m3u8?auth=testpub$订阅源
甘肃卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=gswshd$订阅源
宁夏卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=nxws$订阅源
宁夏卫视,http://123.118.55.165:45237/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
宁夏卫视,http://192.151.150.154/live/nxws.m3u8$订阅源
宁夏卫视,http://118.193.115.2:9901/tsfile/live/0112_1.m3u8?key=txiptv$订阅源
青海卫视,http://38.75.136.137:98/gslb/dsdqpub/qhws.m3u8?auth=testpub$订阅源
青海卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=qhws$订阅源
青海卫视,http://123.163.114.121:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
内蒙古卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=nmgws$订阅源
内蒙古卫视,http://38.75.136.137:98/gslb/dsdqpub/nmgws.m3u8?auth=testpub$订阅源
西藏卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=xzws$订阅源
西藏卫视,http://207.56.13.146:81/cdnlive/xzws.m3u8$订阅源
西藏卫视,http://123.118.55.165:45237/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
新疆卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=xjws$订阅源
新疆卫视,http://123.118.55.165:45237/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
新疆卫视,http://38.75.136.137:98/gslb/dsdqpub/xjws.m3u8?auth=testpub$订阅源
厦门卫视,http://38.75.136.137:98/gslb/dsdqpub/xmws.m3u8?auth=testpub$订阅源
厦门卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=xmws$订阅源
厦门卫视,http://192.151.150.154/live/xmws.m3u8$订阅源
兵团卫视,http://38.75.136.137:98/gslb/dsdqpub/btws.m3u8?auth=testpub$订阅源
兵团卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=btws$订阅源
三沙卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=ssws$订阅源
三沙卫视,http://38.75.136.137:98/gslb/dsdqpub/ssws.m3u8?auth=testpub$订阅源
大湾区卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=nfws$订阅源
大湾区卫视,http://38.75.136.137:98/gslb/dsdqpub/nfws.m3u8?auth=testpub$订阅源
苏州4K,https://live-auth.51kandianshi.com/szgd/csztv4k_hd.m3u8$订阅源
嘉佳卡通,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=gdjjkt$订阅源
嘉佳卡通,http://38.75.136.137:98/gslb/dsdqpub/gdjjkt.m3u8?auth=testpub$订阅源
河南都市,http://1.94.31.214/php/hntv.php?id=hnds$订阅源
河南都市,http://123.207.224.130:123/henan/henan.php?id=hnds$订阅源
河南民生,http://123.207.224.130:123/henan/henan.php?id=hnms$订阅源
河南法治,http://1.94.31.214/php/hntv.php?id=hmfz$订阅源
河南电视剧,http://1.94.31.214/php/hntv.php?id=hndsj$订阅源
河南新闻,http://1.94.31.214/php/hntv.php?id=hnxw$订阅源
河南公共,http://1.94.31.214/php/hntv.php?id=hngg$订阅源
文物宝库,https://dxtx.hntv.tv/live/wwbk.m3u8?txSecret=317b89626134fd6bea6e129455b5ff18&txTime=7C4C635C&wsSecret=823b06939f54c50f7750a00e35ae7196&wsTime=1782993623$订阅源
梨园,https://dxtx.hntv.tv/live/lypd.m3u8?txSecret=10c771842a0be59e8b575d765173ec96&txTime=7B923E0A&wsSecret=41543190cdf375f1c73207222bb96542&wsTime=1769313549$订阅源
武术世界,http://1.94.31.214/php/hntv.php?id=wspd$订阅源
广东珠江,http://r.jdshipin.com/sE5vO$订阅源
广东珠江,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=gdzja$订阅源
广东珠江,http://38.75.136.137:98/gslb/dsdqpub/gdzj.m3u8?auth=testpub$订阅源
广东珠江,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=gdzj$订阅源
广东珠江,http://38.75.136.137:98/gslb/dsdqbv/gdzj.m3u8?auth=test20251009$订阅源
广东体育,http://r.jdshipin.com/LiYdg$订阅源
广东体育,http://38.75.136.137:98/gslb/dsdqpub/gdty.m3u8?auth=testpub$订阅源
广东体育,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=gdty$订阅源
广州综合,http://r.jdshipin.com/iR6Gq$订阅源
广州综合,https://tencentplaygsm.gztv.com/live/zonghes.m3u8?txTime=659a5111&txSecret=36b95cb955327d8262812e0e4f772aa5$订阅源
海峡卫视,http://r.jdshipin.com/WtYt3$订阅源
海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/playlist.m3u8$订阅源
海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/chunklist0.m3u8$订阅源

体育,#genre#
羽毛球专场,https://live.ottiptv.cc/huya/30806115
篮球专场,https://live.ottiptv.cc/huya/27949551
乒乓球专场,https://live.ottiptv.cc/huya/23505696
斯诺克专场,https://live.ottiptv.cc/huya/880214
赛车专场,https://live.ottiptv.cc/huya/18152482
摔跤专场,https://live.ottiptv.cc/huya/20072812
拳击专场,https://live.ottiptv.cc/huya/18152380
格斗专场,https://live.ottiptv.cc/huya/20072796
柔道专场,https://live.ottiptv.cc/huya/20072837
WWE专场,https://live.ottiptv.cc/huya/30021023
摩托专场,https://live.ottiptv.cc/huya/19197407
健美专场,https://live.ottiptv.cc/huya/26106704
健身专场,https://live.ottiptv.cc/huya/24354754
越野专场,https://live.ottiptv.cc/huya/30020978
Big3专场,https://live.ottiptv.cc/huya/30847442
飞盘专场,https://live.ottiptv.cc/huya/30689549
飞镖专场,https://live.ottiptv.cc/huya/30631766
瑜伽专场,https://live.ottiptv.cc/huya/20753449
棒球专场,https://live.ottiptv.cc/huya/20072763
扇耳光专场,https://live.ottiptv.cc/huya/30631765

新闻,#genre#
CCTV13,http://222.89.96.36:8001/hls/13/index.m3u8
凤凰资讯,http://r.jdshipin.com/0Rp07$订阅源
凤凰中文,http://r.jdshipin.com/cCCzW$订阅源
凤凰香港,http://r.jdshipin.com/NfC0f$订阅源
凤凰香港,http://r.jdshipin.com/yDoTN$订阅源
中天新聞,http://4gtv.cnlive.club/channel/3824d067/index.m3u8?q=1782639885837
TVBS新聞,http://4gtv.cnlive.club/channel/n1ea96b20/index.m3u8?q=1782639885837
鏡電視新聞台,http://4gtv.cnlive.club/channel/351c8485/index.m3u8?q=1782639885837
東森財經新聞台,http://4gtv.cnlive.club/channel/57ce2e74/index.m3u8?q=1782639885837
三立新聞iNEWS,http://4gtv.cnlive.club/channel/4fa717ad/index.m3u8?q=1782639885837
寰宇新聞台灣台,http://4gtv.cnlive.club/channel/n37458587/index.m3u8?q=1782639885837
无线新闻台,http://r.jdshipin.com/CkuBd$订阅源
BBCNews,https://b638a299.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/Vml6aW9fQkJDTmV3c19ITFM/playlist.m3u8$订阅源
BBCNews,https://pb-iiczlgfysam0q.akamaized.net/v1/amcnetworks_bbcnews_1/samsungheadend_us/latest/main/hls/playlist.m3u8$订阅源
BBCNews,https://xemzi.short.gy/1000015$订阅源
ABCNewsLive,https://aegis-cloudfront-1.tubi.video/33c5cde2-7a0c-4dd4-8dd2-edd99dbf1427/index.m3u8
ABCNewsLive,https://pb-0n3n2ej0w8pl9.akamaized.net/ABCNewsLive_Disney.m3u8$订阅源
ABCNewsLive,https://d4ybyqrhce41r.cloudfront.net/v1/master/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod-xumo-linear-nbcu-hlsv3/master.m3u8?ads.channelId=99991626$订阅源
CBSNews24/7,https://cbsn-us.cbsnstream.cbsnews.com/out/v1/55a8648e8f134e82a470f83d562deeca/master_24.m3u8
CBSNews24/7,https://cbsn-us.cbsnstream.cbsnews.com/out/v1/55a8648e8f134e82a470f83d562deeca/master.m3u8
CBSNews24/7,https://jmp2.uk/plu-6350fdd266e9ea0007bedec5.m3u8
CBSNews24/7,https://cbsn-us.cbsnstream.cbsnews.com/out/v1/55a8648e8f134e82a470f83d562deeca/master_21.m3u8$订阅源
CBSNews24/7,https://cbsn-us.cbsnstream.cbsnews.com/out/v1/55a8648e8f134e82a470f83d562deeca/master_22.m3u8$订阅源
CNN,https://t.freetv.fun/live/cnn-3.m3u8
CNN,https://turnerlive.warnermediacdn.com/hls/live/586495/cnngo/cnn_slate/VIDEO_0_3564000.m3u8
MSNOW,http://40.160.24.53/MSNBC/index.m3u8
SkyNews,https://d25w9q07b2mtmw.cloudfront.net/live/master_4.m3u8
SkyNews,https://d25w9q07b2mtmw.cloudfront.net/live/master_5.m3u8
SkyNews,https://d25w9q07b2mtmw.cloudfront.net/live/master.m3u8
SkyNews,https://xemzi.short.gy/1000018
SkyNews,https://d25w9q07b2mtmw.cloudfront.net/live/master_1.m3u8$订阅源
SkyNews,https://d25w9q07b2mtmw.cloudfront.net/live/master_2.m3u8$订阅源
SkyNews,https://jmp2.uk/plu-55b285cd2665de274553d66f.m3u8$订阅源
FoxWeather,https://pb-hum8cczphcrpf.akamaized.net/FOX_Weather.m3u8$订阅源
NBC,http://206.212.244.63/127/index.m3u8
CNBCHD,https://amg01079-nbcuuk-amg01079c2-samsung-gb-1258.playouts.now.amagi.tv/playlist.m3u8$订阅源
CNBCHD,https://gpuserver3.tier1streams.com/CNBC/index.m3u8$订阅源
Entertainment Tonight,https://enterbcef94b.airspace-cdn.cbsivideo.com/master.m3u8
Newsmax,https://nmxlive.akamaized.net/hls/live/529965/Live_1/1.m3u8
Newsmax,http://nmxlive.akamaized.net/hls/live/529965/Live_1/index.m3u8$订阅源
RTNews,https://rt-glb.rttv.com/dvr/rtnews/playlist_4500Kb.m3u8$订阅源
RTNews,https://cloud.odysee.live/content/fdd11cb3ab75f95efb7b3bc2d726aa13ac915b66/master.m3u8$订阅源
ArirangTV,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8$订阅源
ArirangTV,http://45.162.64.114/ARIRANG/index.m3u8$订阅源
DWEnglish,https://amg01644-amg01644c1-amgplt0343.playout.now3.amagi.tv/ts-eu-w1-n2/playlist/amg01644-amg01644c1-amgplt0343/playlist.m3u8$订阅源
CBCNews,https://amg00788-cbc-amg00788c4-xumo-us-3045.playouts.now.amagi.tv/master1080P.m3u8$订阅源
CBCNews,https://dbrb49pjoymg4.cloudfront.net/v1/master/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod_default_xumo-ams-aws/master.m3u8?ads.xumo_channelId=99991276$订阅源
CBCNews,https://amg00788-cbc-amg00788c4-xumo-us-3045.playouts.now.amagi.tv/master.m3u8$订阅源
CBCNews,https://jmp2.uk/plu-6536725167bd1a00084481bc.m3u8$订阅源
CBCNews,https://amg00788-cbc-amg00788c4-xumo-us-3045.playouts.now.amagi.tv/master360P.m3u8$订阅源
CBCNews,https://amg00788-cbc-amg00788c4-xumo-us-3045.playouts.now.amagi.tv/master720p.m3u8$订阅源
CBCNews,https://amg00788-cbc-amg00788c4-xumo-us-3045.playouts.now.amagi.tv/master480P.m3u8$订阅源
CBCNews,https://amg00788-cbc-amg00788c4-xumo-us-3045.playouts.now.amagi.tv/master576P.m3u8$订阅源
CBCNews,https://d2ny9lo79ujali.cloudfront.net/CBC_News_International.m3u8$订阅源
NHKWorld-Japan,https://nhk.lls.pbs.org/index.m3u8$订阅源
NHKWorld-Japan,https://masterpl.hls.nhkworld.jp/hls/w/live/smarttv.m3u8$订阅源
AlJazeera English,https://live-hls-web-aje-gcp.thehlive.com/AJE/01.m3u8$订阅源
AlJazeera English,https://live-hls-web-aje-fa.getaj.net/AJE/index.m3u8$订阅源
AlJazeera English,https://live-hls-apps-aje-fa.getaj.net/AJE/index.m3u8$订阅源
AlJazeera English,https://live-hls-web-aje-fa.getaj.net/AJE/01.m3u8$订阅源
AlJazeera English,https://live-hls-web-aje-fa.getaj.net/AJE/02.m3u8$订阅源
AlJazeera English,http://stream.mcquack.net/131/index.m3u8$订阅源
AlJazeera English,https://live-hls-web-aje-fa.getaj.net/AJE/03.m3u8$订阅源
GBNews,https://live-gbnews.simplestreamcdn.com/live5/gbnews/bitrate1.isml/manifest.m3u8$订阅源
GBNews,https://xemzi.short.gy/1000017$订阅源
GBNews,https://amg01076-lightningintern-gbnewsau-samsungau-et7fz.amagi.tv/playlist/amg01076-lightningintern-gbnewsau-samsungau/playlist.m3u8$订阅源
TRTWorld,https://dash2.antik.sk/live/test_trt_world_atktv/playlist.m3u8$订阅源
CGTN,https://0472.org/hls/cgtnx.m3u8$订阅源
CGTN,https://0472.org/hls/cgtnf.m3u8$订阅源
CGTN,https://0472.org/hls/cgtne.m3u8$订阅源
CGTN,https://0472.org/hls/cgtna.m3u8$订阅源
CGTN,http://english-livetx.cgtn.com/hls/yypdyyctzb_hd.m3u8$订阅源
CGTN,https://amg00405-rakutentv-cgtn-rakuten-i9tar.amagi.tv/master.m3u8$订阅源
CGTN,https://0472.org/hls/cgtn.m3u8$订阅源
CGTN,https://english-livebkali.cgtn.com/live/encgtn.m3u8$订阅源
CGTN,https://espanol-liveali.cgtn.com/hls/LSveOGBaBw41Ea7ukkVAUdKQ220802LSTexu6xAuFH8VZNBLE1ZNEa220802cd/playlist.m3u8$订阅源
CGTN,https://arabic-liveali.cgtn.com/hls/LSveq57bErWLinBnxosqjisZ220802LSTefTAS9zc9mpU08y3np9TH220802cd/playlist.m3u8$订阅源

今日影视,#genre#
凤凰资讯台,http://xtvantsc.xyz/fhx.php?id=1
凤凰香港台,http://xtvantsc.xyz/fhx.php?id=3
凤凰中文台,http://xtvantsc.xyz/fhx.php?id=2
凤凰中文台,http://221.7.175.154:8445/tsfile/live/1020_1.m3u8$订阅源
翡翠台,http://r.jdshipin.com/GeWKr?id=fct406$订阅源
翡翠台,http://r.jdshipin.com/GeWKr?id=fct720$订阅源
翡翠台,http://r.jdshipin.com/GeWKr$订阅源
翡翠台,http://r.jdshipin.com/qrfbg$订阅源
翡翠台,http://r.jdshipin.com/62WM7$订阅源
翡翠台,http://r.jdshipin.com/qClQf$订阅源
TVB Plus,http://r.jdshipin.com/ndGgS$订阅源
TVB Plus,http://r.jdshipin.com/Nr5jq$订阅源
TVB星河频道,http://r.jdshipin.com/Voac4$订阅源
TVB星河频道,http://r.jdshipin.com/sXuuD$订阅源
澳门莲花,http://anren.live/HK/BiIOU11uLA.m3u8$订阅源
澳门莲花,http://anren.live/HK/BiIOU11uLA.m3u8?zgangd$订阅源
ViuTV,http://r.jdshipin.com/TcKr2$订阅源
ViuTV,http://r.jdshipin.com/vSJvl$订阅源
ViuTV,https://turkmedya-live.ercdn.net/tv360/tv360.m3u8$LR•IPV4『线路1』
美亚电影,http://173.208.234.146/live/mymovie.m3u8$订阅源
AXN,http://znty.dyndns.org:5010/hls/axn.m3u8$订阅源
民视,http://37.27.111.214:8080/live/6/hls.m3u8$订阅源
台视新闻,https://live.wcetv.com/hls/master-ttvnews.m3u8$订阅源
中天新闻,http://173.208.234.146/live/ctinews.m3u8$订阅源
好消息,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch1-2.m3u8$订阅源
好消息,http://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch1-1.m3u8$订阅源

电影,#genre#
CinemaWorld,https://cdn.qd.je/163189/cinemaworld$订阅源
MovieSphere,https://plexaaaaa-moviesphere-plex-efzys.amagi.tv/playlist/plexaaaaa-moviesphere-plex/playlist.m3u8$订阅源
劉德華,https://vd2.bdstatic.com/mda-ni103pry5e4aqk39/sc/cae_h264/1662084584421447983/mda-ni103pry5e4aqk39.mp4$订阅源
劉德華,http://173.208.234.146/live/vlldh.m3u8$订阅源
劉德華,http://epg.112114.xyz/douyu/2516864$订阅源
成龍,http://173.208.234.146/live/vlcl.m3u8$订阅源
周星馳,http://cdn.jdshipin.com:8880/huya.php?id=11342412$订阅源
周星馳,http://live.ottiptv.cc/huya/11342412$订阅源
周星馳,http://173.208.234.146/live/vlzxc.m3u8$订阅源
周星馳,http://38.75.136.137:98/gslb/dsdqpub/lbzxc.m3u8?auth=testpub$订阅源
周星馳,http://8.155.43.98:35455/huya/11342412$订阅源
周星馳,http://222.186.39.21:35466/huya/11342412$订阅源
周潤發,http://38.75.136.137:98/gslb/dsdqpub/lbzrf.m3u8?auth=testpub$订阅源
周潤發,http://173.208.234.146/live/vlzrf.m3u8$订阅源
周潤發,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=lbzrf$订阅源
黄渤,http://cdn.jdshipin.com:8880/huya.php?id=11352876$订阅源
黄渤,http://8.155.43.98:35455/huya/11352876$订阅源
黄渤,http://222.186.39.21:35466/huya/11352876$订阅源
沈腾,http://live.ottiptv.cc/huya/11601968$订阅源
沈腾,http://222.186.39.21:35466/huya/11601968$订阅源
沈腾,http://8.155.43.98:35455/huya/11601968$订阅源
王晶,http://cdn.jdshipin.com:8880/huya.php?id=11602058$订阅源
洪金宝,http://173.208.234.146/live/vlhjb.m3u8$订阅源
邵氏电影,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=lbssdy$订阅源
邵氏电影,http://38.75.136.137:98/gslb/dsdqpub/lbssdy.m3u8?auth=testpub$订阅源

少儿,#genre#
卡酷少儿,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=btvkk$订阅源
卡酷少儿,http://192.151.150.154/live/btvkk.m3u8$订阅源
NICKELODEON,http://88.212.15.19/live/test_nickelodeon_hevc_25p/playlist.m3u8$订阅源
NICKELODEON,http://stream.mcquack.net/443/index.m3u8$订阅源
NICKELODEON,http://88.212.15.19/live/test_nickelodeon_hu_1200_atk/playlist.m3u8$订阅源
NICKJR.,http://40.160.24.55/NICK_JR/index.m3u8$订阅源
NICKJR.,http://88.212.15.19/live/nick_junior_hun/index.m3u8$订阅源
NICKJR.,https://stream8.cinerama.uz/1501/playlist.m3u8$订阅源
ZOOMOO,https://zoomoo-samsungau.amagi.tv/playlist.m3u8$订阅源
广东少儿,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=gdtvs5$订阅源
广东少儿,http://38.75.136.137:98/gslb/dsdqpub/gdtvs5.m3u8?auth=testpub$订阅源
DuckTV,https://jmp2.uk/stvp-ESBC4700001GR$订阅源
DuckTV,https://dash3.antik.sk/live/duck_tv/index.m3u8$订阅源
DisneyJunior,http://185.102.171.218/DisneyJunior/index.m3u8$订阅源

音乐,#genre#
DeluxeMusic,https://sdn-global-live-streaming-packager-cache.3qsdn.com/13456/13456_264_live.m3u8$订阅源
TRACEUrban,https://lightning-traceurban-samsungau.amagi.tv/playlist.m3u8$订阅源
TRACEUrban,https://lightning-traceurban-samsungau.amagi.tv/playlist1080p.m3u8$订阅源
MezzoLive HD,http://stream.mcquack.net/276/index.m3u8$订阅源
MTVHITSHD,http://iuhqittr.otttv.pw/iptv/TH7AMEND7RFRKH77776RQDDT/153/index.m3u8$订阅源

纪录,#genre#
CGTNDocumentary,https://english-livetx.cgtn.com/hls/yypdjlctzb_hd.m3u8$订阅源
CGTNDocumentary,https://0472.org/hls/cgtnd.m3u8$订阅源
